,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
71099,engrus011d,Online-W,0,TGT,eng,rus,97,en.ndtv.com.75114,False,1631604911.675,1631604925.741
71100,engrus0125,NiuTrans,17,TGT,eng,rus,88,standard.co.uk.57834,False,1631604906.868,1631604931.756
71102,engrus0125,NiuTrans,18,TGT,eng,rus,100,standard.co.uk.57834,False,1631604931.768,1631604939.989
71103,engrus011d,Online-W,2,TGT,eng,rus,96,en.ndtv.com.75114,False,1631604938.185,1631604944.784
71105,engrus011d,Online-W,4,TGT,eng,rus,97,en.ndtv.com.75114,False,1631604951.191,1631604964.618
71107,engrus011d,Online-W,6,TGT,eng,rus,98,en.ndtv.com.75114,False,1631604987.818,1631604991.649
71110,engrus011d,Online-W,9,TGT,eng,rus,99,en.ndtv.com.75114,False,1631605014.463,1631605017.404
71113,engrus011d,Online-W,12,TGT,eng,rus,95,en.ndtv.com.75114,False,1631605030.79,1631605052.782
71115,engrus0125,NiuTrans,19,TGT,eng,rus,96,standard.co.uk.57834,False,1631604940.0,1631605068.137
71117,engrus0125,NiuTrans,20,TGT,eng,rus,96,standard.co.uk.57834,False,1631605068.154,1631605077.272
71118,engrus011d,Online-W,15,TGT,eng,rus,97,en.ndtv.com.75114,False,1631605071.532,1631605077.583
71120,engrus0125,NiuTrans,21,TGT,eng,rus,95,standard.co.uk.57834,False,1631605077.285,1631605104.854
71122,engrus011d,Online-W,18,TGT,eng,rus,89,en.ndtv.com.75114,False,1631605105.252,1631605114.406
71123,engrus011d,Online-W,19,TGT,eng,rus,43,en.ndtv.com.75114,True,1631605114.41,1631605146.914
71188,engrus011d,Online-G,0,TGT,eng,rus,62,thesun.co.uk.114323,False,1631613209.592,1631613228.146
71189,engrus011d,Online-G,1,TGT,eng,rus,77,thesun.co.uk.114323,False,1631613228.152,1631613242.339
71190,engrus011d,Online-G,2,TGT,eng,rus,96,thesun.co.uk.114323,False,1631613242.344,1631613250.296
71191,engrus011d,Online-G,3,TGT,eng,rus,97,thesun.co.uk.114323,False,1631613250.301,1631613266.341
71192,engrus011d,Online-G,4,TGT,eng,rus,62,thesun.co.uk.114323,False,1631613266.346,1631613285.737
71193,engrus011d,Online-G,5,TGT,eng,rus,98,thesun.co.uk.114323,False,1631613285.741,1631613309.969
71194,engrus011d,Online-G,6,TGT,eng,rus,96,thesun.co.uk.114323,False,1631613309.975,1631613341.081
71195,engrus011d,Online-G,7,TGT,eng,rus,98,thesun.co.uk.114323,False,1631613341.087,1631613348.884
71196,engrus011d,Online-G,8,TGT,eng,rus,75,thesun.co.uk.114323,False,1631613348.889,1631613356.052
71197,engrus011d,Online-G,9,TGT,eng,rus,76,thesun.co.uk.114323,False,1631613356.057,1631613371.721
71198,engrus011d,Online-G,10,TGT,eng,rus,71,thesun.co.uk.114323,False,1631613371.726,1631613390.12
71199,engrus011d,Online-G,11,TGT,eng,rus,76,thesun.co.uk.114323,False,1631613390.125,1631613448.567
71200,engrus011d,Online-G,12,TGT,eng,rus,98,thesun.co.uk.114323,False,1631613448.572,1631613458.011
71201,engrus011d,Online-G,13,TGT,eng,rus,75,thesun.co.uk.114323,False,1631613458.016,1631613469.532
71202,engrus011d,Online-G,14,TGT,eng,rus,63,thesun.co.uk.114323,False,1631613469.537,1631613485.393
71203,engrus011d,Online-G,15,TGT,eng,rus,76,thesun.co.uk.114323,True,1631613485.396,1631613490.51
71205,engrus011d,translator-A,1,TGT,eng,rus,94,thesun.co.uk.114364,False,1631613505.962,1631613513.104
71206,engrus011d,translator-A,15,TGT,eng,rus,50,thesun.co.uk.114364,True,1631613513.107,1631613516.57
71207,engrus011d,Online-G,0,TGT,eng,rus,83,cbsnews.377515,False,1631613518.256,1631613532.881
71208,engrus011d,Online-G,1,TGT,eng,rus,96,cbsnews.377515,False,1631613532.888,1631613545.601
71209,engrus011d,Online-G,2,TGT,eng,rus,94,cbsnews.377515,False,1631613545.606,1631613562.968
71210,engrus011d,Online-G,3,TGT,eng,rus,96,cbsnews.377515,False,1631613562.973,1631613572.796
71211,engrus011d,Online-G,4,TGT,eng,rus,96,cbsnews.377515,True,1631613572.799,1631613575.379
71215,engrus0125,Online-W,2,TGT,eng,rus,76,cbsnews.377515,False,1631615167.886,1631615196.151
71218,engrus0125,Online-W,3,TGT,eng,rus,98,cbsnews.377515,False,1631615196.163,1631615208.969
71219,engrus0125,Online-W,4,TGT,eng,rus,92,cbsnews.377515,True,1631615208.976,1631615211.222
71222,engrus0125,Online-Y,0,TGT,eng,rus,78,en.ndtv.com.75109,False,1631615213.265,1631615236.378
71229,engrus0125,Online-Y,2,TGT,eng,rus,74,en.ndtv.com.75109,False,1631615267.611,1631615305.322
71249,engrus0125,Online-Y,9,TGT,eng,rus,76,en.ndtv.com.75109,False,1631615412.115,1631615424.352
71251,engrus0125,Online-Y,16,TGT,eng,rus,64,en.ndtv.com.75109,True,1631615424.359,1631615432.96
71258,engrus0125,Manifold,0,TGT,eng,rus,80,en.ndtv.com.75109,False,1631615433.912,1631615461.594
71260,engrus0125,Manifold,1,TGT,eng,rus,74,en.ndtv.com.75109,False,1631615461.607,1631615471.031
71262,engrus0125,Manifold,2,TGT,eng,rus,95,en.ndtv.com.75109,False,1631615471.041,1631615480.357
71265,engrus0125,Manifold,3,TGT,eng,rus,93,en.ndtv.com.75109,False,1631615480.368,1631615490.506
71422,engrus011d,Facebook-AI,5,TGT,eng,rus,98,cbsnews.377408,False,1631619309.635,1631619314.306
71423,engrus011d,Facebook-AI,6,TGT,eng,rus,99,cbsnews.377408,False,1631619314.312,1631619319.146
71424,engrus011d,Facebook-AI,7,TGT,eng,rus,98,cbsnews.377408,False,1631619319.152,1631619322.941
71425,engrus011d,Facebook-AI,8,TGT,eng,rus,76,cbsnews.377408,False,1631619322.946,1631619326.736
71426,engrus011d,Facebook-AI,9,TGT,eng,rus,98,cbsnews.377408,False,1631619326.741,1631619330.36
71427,engrus011d,Facebook-AI,10,TGT,eng,rus,98,cbsnews.377408,False,1631619330.366,1631619332.917
71428,engrus011d,Facebook-AI,11,TGT,eng,rus,99,cbsnews.377408,False,1631619332.922,1631619338.307
71429,engrus011d,Facebook-AI,12,TGT,eng,rus,98,cbsnews.377408,False,1631619338.312,1631619341.68
71430,engrus011d,Facebook-AI,13,TGT,eng,rus,98,cbsnews.377408,False,1631619341.686,1631619343.386
71431,engrus011d,Facebook-AI,14,TGT,eng,rus,98,cbsnews.377408,False,1631619343.39,1631619348.185
71432,engrus011d,Facebook-AI,15,TGT,eng,rus,98,cbsnews.377408,False,1631619348.19,1631619352.764
71433,engrus011d,Facebook-AI,16,TGT,eng,rus,98,cbsnews.377408,False,1631619352.769,1631619355.33
71434,engrus011d,Facebook-AI,17,TGT,eng,rus,98,cbsnews.377408,False,1631619355.335,1631619357.101
71435,engrus011d,Facebook-AI,18,TGT,eng,rus,99,cbsnews.377408,False,1631619357.107,1631619359.221
71436,engrus011d,Facebook-AI,19,TGT,eng,rus,99,cbsnews.377408,False,1631619359.226,1631619363.025
71439,engrus011d,Facebook-AI,20,TGT,eng,rus,98,cbsnews.377408,False,1631619363.03,1631619370.283
71440,engrus011d,Facebook-AI,21,TGT,eng,rus,98,cbsnews.377408,False,1631619370.288,1631619371.902
71442,engrus011d,Facebook-AI,22,TGT,eng,rus,99,cbsnews.377408,False,1631619371.907,1631619375.689
71444,engrus011d,Facebook-AI,23,TGT,eng,rus,98,cbsnews.377408,False,1631619375.695,1631619379.404
71448,engrus011d,Facebook-AI,24,TGT,eng,rus,99,cbsnews.377408,False,1631619379.409,1631619389.695
71451,engrus011d,Facebook-AI,25,TGT,eng,rus,99,cbsnews.377408,False,1631619389.7,1631619395.407
71454,engrus011d,Facebook-AI,26,TGT,eng,rus,99,cbsnews.377408,True,1631619395.41,1631619401.565
71457,engrus011d,Online-G,0,TGT,eng,rus,97,bbc.500882,False,1631619407.609,1631619415.403
71466,engrus011d,Online-G,4,TGT,eng,rus,76,bbc.500882,False,1631619445.976,1631619452.558
71490,engrus011d,Online-G,10,TGT,eng,rus,73,bbc.500882,False,1631619502.784,1631619512.922
71491,engrus011d,Online-G,11,TGT,eng,rus,35,bbc.500882,True,1631619512.925,1631619517.762
71496,engrus011d,Online-G,0,TGT,eng,rus,98,bbc.500882,False,1631619518.508,1631619526.282
71497,engrus011d,NiuTrans,2,TGT,eng,rus,97,voa-en.100681,False,1631619791.0,1631619809.317
71498,engrus011d,NiuTrans,3,TGT,eng,rus,99,voa-en.100681,False,1631619809.322,1631619823.631
71499,engrus011d,NiuTrans,4,TGT,eng,rus,99,voa-en.100681,False,1631619823.636,1631619826.998
71500,engrus011d,NiuTrans,5,TGT,eng,rus,99,voa-en.100681,False,1631619827.004,1631619834.873
71501,engrus011d,NiuTrans,6,TGT,eng,rus,99,voa-en.100681,False,1631619834.878,1631619840.82
71502,engrus011d,NiuTrans,7,TGT,eng,rus,99,voa-en.100681,False,1631619840.825,1631619846.566
71503,engrus011d,NiuTrans,8,TGT,eng,rus,99,voa-en.100681,False,1631619846.57,1631619858.699
71505,engrus011d,NiuTrans,9,TGT,eng,rus,99,voa-en.100681,False,1631619858.703,1631619864.864
71506,engrus011d,NiuTrans,10,TGT,eng,rus,96,voa-en.100681,False,1631619864.869,1631619877.115
71507,engrus011d,NiuTrans,11,TGT,eng,rus,95,voa-en.100681,True,1631619877.118,1631619880.968
71508,engrus011d,Facebook-AI,0,TGT,eng,rus,99,guardian.306607,False,1631619882.306,1631619893.33
71509,engrus011d,Facebook-AI,1,TGT,eng,rus,99,guardian.306607,False,1631619893.336,1631619900.411
71510,engrus011d,Facebook-AI,2,TGT,eng,rus,99,guardian.306607,False,1631619900.416,1631619912.078
71511,engrus011d,Facebook-AI,3,TGT,eng,rus,99,guardian.306607,False,1631619912.084,1631619922.992
71512,engrus011d,Facebook-AI,4,TGT,eng,rus,99,guardian.306607,False,1631619922.997,1631619935.762
71513,engrus011d,Facebook-AI,5,TGT,eng,rus,99,guardian.306607,False,1631619935.767,1631619943.933
71514,engrus011d,Facebook-AI,6,TGT,eng,rus,97,guardian.306607,False,1631619943.938,1631619955.259
71515,engrus011d,Facebook-AI,7,TGT,eng,rus,99,guardian.306607,False,1631619955.264,1631619963.513
71516,engrus011d,Facebook-AI,8,TGT,eng,rus,100,guardian.306607,False,1631619963.519,1631619971.178
71517,engrus011d,Facebook-AI,9,TGT,eng,rus,99,guardian.306607,False,1631619971.183,1631619977.717
71518,engrus011d,Facebook-AI,10,TGT,eng,rus,99,guardian.306607,False,1631619977.722,1631619984.782
71519,engrus011d,Facebook-AI,11,TGT,eng,rus,100,guardian.306607,False,1631619984.787,1631619990.308
71520,engrus011d,Facebook-AI,12,TGT,eng,rus,99,guardian.306607,False,1631619990.313,1631619996.727
71521,engrus011d,Facebook-AI,13,TGT,eng,rus,99,guardian.306607,False,1631619996.732,1631620007.818
71522,engrus011d,Facebook-AI,14,TGT,eng,rus,99,guardian.306607,False,1631620007.823,1631620013.636
71523,engrus011d,Facebook-AI,15,TGT,eng,rus,99,guardian.306607,False,1631620013.641,1631620019.498
71525,engrus011d,Facebook-AI,16,TGT,eng,rus,51,guardian.306607,False,1631620019.503,1631620028.39
71527,engrus011d,Facebook-AI,17,TGT,eng,rus,99,guardian.306607,False,1631620028.395,1631620038.509
71530,engrus011d,Facebook-AI,18,TGT,eng,rus,98,guardian.306607,False,1631620038.514,1631620048.184
71531,engrus011d,Facebook-AI,19,TGT,eng,rus,95,guardian.306607,True,1631620048.187,1631620053.427
71546,engrus011d,translator-A,6,TGT,eng,rus,97,rt.com.131279,False,1631620097.655,1631620109.125
71554,engrus011d,translator-A,13,TGT,eng,rus,25,rt.com.131279,True,1631620131.923,1631620134.413
71558,engrus011d,Online-B,0,TGT,eng,rus,50,independent.597197,False,1631620135.688,1631620152.568
71561,engrus011d,Online-B,1,TGT,eng,rus,86,independent.597197,False,1631620152.574,1631620169.618
71562,engrus011d,Online-B,2,TGT,eng,rus,81,independent.597197,False,1631620169.624,1631620184.883
71565,engrus011d,Online-B,3,TGT,eng,rus,96,independent.597197,False,1631620184.889,1631620193.246
71580,engrus0125,Online-Y,7,TGT,eng,rus,68,en.ndtv.com.75109,False,1631615804.38,1631621471.378
71582,engrus0125,Online-Y,8,TGT,eng,rus,68,en.ndtv.com.75109,False,1631621471.398,1631621478.809
71583,engrus0125,Online-Y,9,TGT,eng,rus,90,en.ndtv.com.75109,False,1631621478.821,1631621484.087
71584,engrus0125,Online-Y,10,TGT,eng,rus,80,en.ndtv.com.75109,False,1631621484.099,1631621492.23
71585,engrus0125,Online-Y,11,TGT,eng,rus,82,en.ndtv.com.75109,False,1631621492.242,1631621497.371
71586,engrus0125,Online-Y,12,TGT,eng,rus,84,en.ndtv.com.75109,False,1631621497.383,1631621501.056
71588,engrus0125,Online-Y,13,TGT,eng,rus,91,en.ndtv.com.75109,False,1631621501.068,1631621505.658
71589,engrus0125,Online-Y,14,TGT,eng,rus,89,en.ndtv.com.75109,False,1631621505.67,1631621510.299
71590,engrus0125,Online-Y,15,TGT,eng,rus,87,en.ndtv.com.75109,False,1631621510.309,1631621515.953
71591,engrus0125,Online-Y,16,TGT,eng,rus,65,en.ndtv.com.75109,True,1631621515.96,1631621519.043
71593,engrus0125,Online-B,0,TGT,eng,rus,88,aj-english.22076,False,1631621520.284,1631621529.094
71632,engrus0125,NiuTrans,1,TGT,eng,rus,86,guardian.306602,False,1631621807.523,1631623226.898
71634,engrus0125,NiuTrans,2,TGT,eng,rus,93,guardian.306602,False,1631623226.917,1631623232.302
71637,engrus0125,NiuTrans,3,TGT,eng,rus,90,guardian.306602,False,1631623232.317,1631623240.563
71640,engrus0125,NiuTrans,4,TGT,eng,rus,89,guardian.306602,False,1631623240.575,1631623257.062
71642,engrus0125,NiuTrans,5,TGT,eng,rus,88,guardian.306602,False,1631623257.074,1631623266.201
71645,engrus0125,NiuTrans,6,TGT,eng,rus,90,guardian.306602,False,1631623266.213,1631623276.78
71647,engrus0125,NiuTrans,7,TGT,eng,rus,90,guardian.306602,False,1631623276.791,1631623282.589
71676,engrus0125,Manifold,16,TGT,eng,rus,54,en.ndtv.com.75109,True,1631623828.007,1631623854.978
71679,engrus0125,Online-B,8,TGT,eng,rus,92,express.co.uk.44121,False,1631624011.085,1631624015.677
71681,engrus0125,Online-B,9,TGT,eng,rus,96,express.co.uk.44121,False,1631624015.688,1631624026.861
71683,engrus0125,Online-B,10,TGT,eng,rus,92,express.co.uk.44121,False,1631624026.871,1631624031.787
71688,engrus0125,Online-B,11,TGT,eng,rus,89,express.co.uk.44121,False,1631624031.796,1631624066.016
71691,engrus0102,Online-B,0,TGT,eng,rus,65,abcnews.420184,False,1631625681.227,1631634545.99
71692,engrus0102,Online-B,6,TGT,eng,rus,98,abcnews.420184,False,1631635645.28,1631635675.621
71693,engrus0102,Online-B,10,TGT,eng,rus,75,abcnews.420184,False,1631635885.931,1631635891.923
71694,engrus0102,Online-B,14,TGT,eng,rus,80,abcnews.420184,True,1631636090.057,1631636103.262
71695,engrus0102,Online-W,0,TGT,eng,rus,72,news.com.au.796350,False,1631636164.5,1631636935.828
71696,engrus0102,Online-W,5,TGT,eng,rus,76,news.com.au.796350,True,1631637037.051,1631637066.076
71697,engrus0102,Online-W,1,TGT,eng,rus,69,allafrica.53572,False,1631639881.543,1631640828.154
71778,engrus0102,Online-W,3,TGT,eng,rus,84,allafrica.53572,False,1631667396.775,1631667403.178
71827,engrus0102,Online-W,4,TGT,eng,rus,77,allafrica.53572,False,1631669912.972,1631669921.606
71828,engrus0102,Online-B,14,TGT,eng,rus,49,abcnews.420184,True,1631672430.088,1631672454.41
71836,engrus0102,Online-W,12,TGT,eng,rus,38,allafrica.53572,True,1631672505.128,1631672510.917
71842,engrus0102,NiuTrans,0,TGT,eng,rus,91,news.com.au.796350,False,1631672512.208,1631672527.713
71851,engrus0102,NiuTrans,1,TGT,eng,rus,55,news.com.au.796350,False,1631672563.494,1631672567.519
71865,engrus0102,NiuTrans,2,TGT,eng,rus,75,news.com.au.796350,False,1631672689.426,1631672691.052
71866,engrus0102,NiuTrans,3,TGT,eng,rus,81,news.com.au.796350,False,1631672691.056,1631672698.784
71869,engrus0102,NiuTrans,4,TGT,eng,rus,80,news.com.au.796350,False,1631672698.789,1631672703.984
71872,engrus0102,NiuTrans,5,TGT,eng,rus,75,news.com.au.796350,True,1631672703.987,1631672710.305
71878,engrus0102,Online-W,1,TGT,eng,rus,60,news.com.au.796350,False,1631672720.145,1631672730.983
71891,engrus0102,Online-W,4,TGT,eng,rus,81,news.com.au.796350,False,1631672805.197,1631672813.92
71893,engrus0102,Online-W,5,TGT,eng,rus,36,news.com.au.796350,True,1631672813.923,1631672818.015
71895,engrus0102,Online-G,0,TGT,eng,rus,85,bbc.500823,False,1631672819.637,1631672836.069
71899,engrus0102,Online-G,1,TGT,eng,rus,84,bbc.500823,False,1631672845.969,1631672862.34
71918,engrus0102,Online-G,11,TGT,eng,rus,78,bbc.500823,False,1631673273.986,1631673509.925
71920,engrus0102,Online-G,12,TGT,eng,rus,74,bbc.500823,False,1631673509.927,1631673523.049
71921,engrus0102,Online-G,13,TGT,eng,rus,78,bbc.500823,False,1631673523.053,1631673549.277
71930,engrus0102,Online-G,14,TGT,eng,rus,76,bbc.500823,False,1631673549.28,1631673676.516
71945,engrus0102,Online-G,15,TGT,eng,rus,85,bbc.500823,False,1631673676.519,1631673743.431
71950,engrus0102,Online-G,16,TGT,eng,rus,76,bbc.500823,False,1631673743.434,1631673778.464
71978,engrus0102,Online-G,21,TGT,eng,rus,96,bbc.500823,False,1631674115.393,1631674120.208
71985,engrus0102,Online-G,30,TGT,eng,rus,72,bbc.500823,False,1631674449.457,1631674590.322
71988,engrus0102,Online-G,32,TGT,eng,rus,78,bbc.500823,False,1631674496.527,1631674638.156
71989,engrus0102,Online-G,33,TGT,eng,rus,80,bbc.500823,False,1631674638.158,1631674697.993
71990,engrus0102,Online-G,34,TGT,eng,rus,68,bbc.500823,False,1631674697.995,1631674708.313
71992,engrus0102,Online-G,35,TGT,eng,rus,96,bbc.500823,False,1631674708.315,1631674720.824
71997,engrus0102,Online-G,0,TGT,eng,rus,57,news.com.au.796350,False,1631674920.689,1631674939.806
71998,engrus0102,Online-G,1,TGT,eng,rus,71,news.com.au.796350,False,1631674939.812,1631674972.266
71999,engrus0102,Online-G,2,TGT,eng,rus,52,news.com.au.796350,False,1631674972.27,1631675038.328
72001,engrus0102,Online-G,3,TGT,eng,rus,71,news.com.au.796350,False,1631675061.709,1631675063.347
72002,engrus0102,Online-G,4,TGT,eng,rus,77,news.com.au.796350,False,1631675063.351,1631675067.016
72004,engrus0102,Online-G,5,TGT,eng,rus,65,news.com.au.796350,True,1631675067.019,1631675078.378
72186,engrus0132,translator-A,9,TGT,eng,rus,99,bbc.500856,False,1631680787.427,1631680795.991
72187,engrus0132,translator-A,10,TGT,eng,rus,99,bbc.500856,False,1631680795.996,1631680806.191
72188,engrus0132,translator-A,11,TGT,eng,rus,99,bbc.500856,False,1631680806.198,1631680812.029
72189,engrus0132,translator-A,12,TGT,eng,rus,99,bbc.500856,False,1631680812.035,1631680819.119
72190,engrus0132,translator-A,13,TGT,eng,rus,99,bbc.500856,True,1631680819.122,1631680821.932
72191,engrus0132,Online-B,0,TGT,eng,rus,71,foxnews.106537,False,1631680825.711,1631680857.754
72192,engrus0132,Online-B,1,TGT,eng,rus,67,foxnews.106537,False,1631680857.761,1631680866.195
72193,engrus0132,Online-B,2,TGT,eng,rus,99,foxnews.106537,False,1631680866.203,1631680874.906
72194,engrus0132,Online-B,3,TGT,eng,rus,99,foxnews.106537,False,1631680874.913,1631680883.6
72195,engrus0132,Online-B,4,TGT,eng,rus,99,foxnews.106537,False,1631680883.608,1631680886.378
72196,engrus0132,Online-B,5,TGT,eng,rus,100,foxnews.106537,False,1631680886.385,1631680895.867
72197,engrus0132,Online-B,6,TGT,eng,rus,85,foxnews.106537,False,1631680895.874,1631680904.657
72198,engrus0132,Online-B,7,TGT,eng,rus,99,foxnews.106537,False,1631680904.664,1631680910.06
72199,engrus0132,Online-B,8,TGT,eng,rus,100,foxnews.106537,False,1631680910.067,1631680915.747
72200,engrus0132,Online-B,9,TGT,eng,rus,100,foxnews.106537,False,1631680915.754,1631680921.159
72201,engrus0132,Online-B,10,TGT,eng,rus,99,foxnews.106537,False,1631680921.166,1631680929.258
72202,engrus0132,Online-B,11,TGT,eng,rus,100,foxnews.106537,False,1631680929.263,1631680933.813
72203,engrus0132,Online-B,12,TGT,eng,rus,99,foxnews.106537,False,1631680933.821,1631680938.915
72204,engrus0132,Online-B,13,TGT,eng,rus,99,foxnews.106537,False,1631680938.922,1631680950.47
72205,engrus0132,Online-B,14,TGT,eng,rus,88,foxnews.106537,True,1631680950.472,1631680955.861
72206,engrus0132,translator-A,0,TGT,eng,rus,100,bbc.500856,False,1631680957.428,1631680962.883
72207,engrus0132,translator-A,1,TGT,eng,rus,99,bbc.500856,False,1631680962.892,1631680966.056
72208,engrus0132,translator-B,12,TGT,eng,rus,99,guardian.306616,False,1631681182.829,1631681187.394
72211,engrus0132,translator-B,13,TGT,eng,rus,100,guardian.306616,False,1631681187.401,1631681198.59
72214,engrus0132,translator-B,14,TGT,eng,rus,99,guardian.306616,False,1631681198.597,1631681209.614
72218,engrus0132,translator-B,15,TGT,eng,rus,99,guardian.306616,False,1631681209.621,1631681215.738
72220,engrus0132,translator-B,16,TGT,eng,rus,99,guardian.306616,False,1631681215.746,1631681219.542
72224,engrus0132,translator-B,17,TGT,eng,rus,100,guardian.306616,False,1631681219.549,1631681228.74
72228,engrus0132,translator-B,18,TGT,eng,rus,99,guardian.306616,False,1631681228.744,1631681234.58
72231,engrus0132,translator-B,19,TGT,eng,rus,99,guardian.306616,False,1631681234.584,1631681238.792
72234,engrus0132,translator-B,20,TGT,eng,rus,100,guardian.306616,False,1631681238.799,1631681243.897
72237,engrus0132,translator-B,21,TGT,eng,rus,99,guardian.306616,False,1631681243.904,1631681249.058
72239,engrus0132,translator-B,22,TGT,eng,rus,99,guardian.306616,False,1631681249.065,1631681252.992
