word,upos,xpos,deprel,case,gender,number,animacy,score,ner
К,PROPN,,nmod,Gen,Masc,Plur,Inan,0.0373769480692355,NONE
",",PUNCT,,punct,,,,,0.1020799090086103,NONE
18,NUM,,nummod,,,,,-0.0497170212720122,NONE
К,PROPN,,conj,Gen,Masc,Plur,Inan,-0.7239954985631158,NONE
и,CCONJ,,cc,,,,,-0.0585666701193705,NONE
Машинного,ADJ,,amod,Gen,Neut,Sing,,-0.146978492863159,NONE
изготовления,NOUN,,conj,Gen,Neut,Sing,Inan,-0.0255447704711403,NONE
.,PUNCT,,punct,,,,,-0.1695534207676853,NONE
Настройте,VERB,,root,,,Plur,,0.6695233357958328,PER
стиль,NOUN,,obj,Acc,Masc,Sing,Inan,0.023432575550166,NONE
шрифта,NOUN,,nmod,Gen,Masc,Sing,Inan,0.008297478147883,NONE
:,PUNCT,,punct,,,,,0.1576398994591494,NONE
откройте,VERB,,parataxis,,,Plur,,0.0301465816419055,NONE
раскрывающееся,VERB,,amod,Acc,Neut,Sing,,0.1755551282183575,NONE
меню,NOUN,,obj,Acc,Neut,Sing,Inan,0.1307977565199694,NONE
в,ADP,,case,,,,,0.0777504283222451,NONE
пункте,NOUN,,obl,Loc,Masc,Sing,Inan,0.0635994516568667,NONE
«Начертание,NOUN,,nmod,Nom,Neut,Sing,Inan,0.0228327731790411,NONE
шрифтов»,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1716189691940597,NONE
и,CCONJ,,cc,,,,,-0.2854231826187596,NONE
выберите,VERB,,conj,,,Plur,,0.1203459741392941,NONE
один,NUM,,obj,Acc,Masc,,Inan,0.1422082315265459,NONE
из,ADP,,case,,,,,-0.0225292451321478,NONE
списка,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0743624898284774,NONE
доступных,ADJ,,amod,Gen,,Plur,,0.1203104264571247,NONE
шрифтов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0706590646116533,NONE
.,PUNCT,,punct,,,,,0.3593101178693697,NONE
Япония,PROPN,,nsubj,Nom,Fem,Sing,Inan,0.0903299361196695,LOC
схема,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0728981046730619,NONE
салона,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1043034237649815,NONE
авиакомпания,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1667501265764439,NONE
",",PUNCT,,punct,,,,,0.2435549226368492,NONE
чтобы,SCONJ,,mark,,,,,-0.2391457594347063,NONE
избежать,VERB,,advcl,,,,,-0.5532354538402543,NONE
плачущих,VERB,,amod,Gen,,Plur,,-0.1346870875504427,NONE
младенцев,NOUN,,obl,Gen,Masc,Plur,Anim,0.0778392028248291,NONE
вызывает,VERB,,root,,,Sing,,-0.1096570848452367,NONE
медиа-шторм,NOUN,,compound,Nom,Neut,Sing,Inan,0.4923891229341016,NONE
Моника,PROPN,,nsubj,Nom,Fem,Sing,Anim,0.0117069573330737,PER
Мутсвангва,PROPN,,appos,Nom,Fem,Sing,Anim,0.160834869190681,PER
",",PUNCT,,punct,,,,,0.0317717820437067,NONE
министр,NOUN,,appos,Nom,Masc,Sing,Anim,-0.0135191547520463,NONE
информации,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0907296089925211,NONE
Зимбабве,PROPN,,nmod,Gen,Neut,Sing,Inan,0.0757283755047153,LOC
",",PUNCT,,punct,,,,,0.2108321582863675,NONE
утверждает,VERB,,root,,,Sing,,-0.1404762637528057,NONE
",",PUNCT,,punct,,,,,0.174142994419624,NONE
что,SCONJ,,mark,,,,,0.1813947780590769,NONE
полиция,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1321321038746776,NONE
вмешалась,VERB,,ccomp,,Fem,Sing,,0.6550838849219551,NONE
в,ADP,,case,,,,,0.1518479474296637,NONE
отъезд,NOUN,,obl,Acc,Masc,Sing,Inan,0.0267087630901457,NONE
Магомбейи,PROPN,,nmod,Gen,Masc,Sing,Anim,0.1378069881959597,PER
по,ADP,,case,,,,,-0.0744321018155586,NONE
соображениям,NOUN,,obl,Dat,Neut,Plur,Inan,0.2316164385368234,NONE
безопасности,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0618906202215989,NONE
и,CCONJ,,cc,,,,,0.0018040158257478,NONE
здоровья,NOUN,,conj,Gen,Neut,Sing,Inan,-0.1853151639642029,NONE
.,PUNCT,,punct,,,,,-0.1341907875617852,NONE
Но,CCONJ,,cc,,,,,-0.089019586805203,NONE
теперь,ADV,,advmod,,,,,0.2941984637117571,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.1354894197645942,NONE
продвинулись,VERB,,root,,,Plur,,0.0693036915943763,NONE
дальше,ADV,,advmod,,,,,0.0160853194660034,NONE
",",PUNCT,,punct,,,,,0.0305090180545484,NONE
и,CCONJ,,cc,,,,,-0.4147462554534565,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.048013824981395,NONE
желаю,VERB,,conj,,,Sing,,-0.0205264563768854,NONE
сборной,NOUN,,iobj,Dat,Fem,Sing,Inan,-0.1583527526715938,NONE
Пакистана,PROPN,,nmod,Gen,Masc,Sing,Inan,0.054379054326396,LOC
удачи,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1647683977546421,NONE
под,ADP,,case,,,,,0.0125040673294196,NONE
руководством,NOUN,,nmod,Ins,Neut,Sing,Inan,0.0385282269761062,NONE
Мисбы,PROPN,,nmod,Gen,Masc,Sing,Anim,0.1179400711454698,PER
.,PUNCT,,punct,,,,,-0.6659944054862135,NONE
«Трудно,ADJ,,root,,Neut,Sing,,0.245372983935407,NONE
смириться,VERB,,csubj,,,,,0.143503449643075,NONE
с,ADP,,case,,,,,-0.187795024397377,NONE
этим,PRON,,obl,Ins,Neut,Sing,Inan,0.0343207023306778,NONE
",",PUNCT,,punct,,,,,0.2241384651054025,NONE
но,CCONJ,,cc,,,,,0.0766407070290896,NONE
главной,ADJ,,amod,Ins,Fem,Sing,,0.1587819865203968,NONE
нашей,DET,,det,Ins,Fem,Sing,,-0.0974623320363897,NONE
целью,NOUN,,conj,Ins,Fem,Sing,Inan,0.0537594725351701,NONE
была,AUX,,cop,,Fem,Sing,,0.1560236042156796,NONE
Европа,PROPN,,nsubj,Nom,Fem,Sing,Inan,0.2673683923110582,LOC
",",PUNCT,,punct,,,,,0.5734559684730494,NONE
и,CCONJ,,cc,,,,,0.0686793443951267,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.0167061905612313,NONE
ее,PRON,,obj,Acc,Fem,Sing,,0.0492367210624579,NONE
достигли»,VERB,,conj,,Masc,Sing,,0.1591466881651773,NONE
.,PUNCT,,punct,,,,,0.3809800477901605,NONE
Вы,PRON,,nsubj,Nom,,Plur,,-0.4866223563862621,NONE
честно,ADV,,advmod,,,,,0.1533422250590907,NONE
думаете,VERB,,root,,,Plur,,-0.2342641135905275,NONE
",",PUNCT,,punct,,,,,0.1001533001427004,NONE
что,SCONJ,,mark,,,,,0.110417121966748,NONE
крэкхед,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.1066973501331304,NONE
будет,AUX,,aux,,,Sing,,0.1555188950913296,NONE
владеть,VERB,,ccomp,,,,,-0.0426361564518081,NONE
дорогим,ADJ,,amod,Ins,Masc,Sing,,0.034138628243774,NONE
пистолетом,NOUN,,obl,Ins,Masc,Sing,Inan,0.0296683507874064,NONE
",",PUNCT,,punct,,,,,0.2701496693532442,NONE
а,CCONJ,,cc,,,,,0.1402084381264698,NONE
потом,ADV,,advmod,,,,,0.0810782146835892,NONE
накопить,VERB,,conj,,,,,0.0272407079141053,NONE
достаточно,ADV,,advmod,,,,,-0.2777796333366025,NONE
денег,NOUN,,obl,Gen,Fem,Plur,Inan,0.0868260191571404,NONE
на,ADP,,case,,,,,0.0230361946962675,NONE
патроны,NOUN,,obl,Acc,Masc,Plur,Inan,0.1855590771427487,NONE
?,PUNCT,,punct,,,,,0.3412287483533499,NONE
На,ADP,,case,,,,,-0.4387702837299882,NONE
самом,ADJ,,amod,Loc,Neut,Sing,,0.0962015941699813,NONE
деле,NOUN,,parataxis,Loc,Neut,Sing,Inan,-0.423770443340157,NONE
",",PUNCT,,punct,,,,,-0.0040275990545443,NONE
большинство,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.0113308160341908,NONE
шизофреников,NOUN,,nmod,Gen,Masc,Plur,Anim,0.4353967436313095,NONE
не,PART,,advmod,,,,,-0.0490704045630791,NONE
агрессивны,ADJ,,root,,,Plur,,0.2571037865805524,NONE
и,CCONJ,,cc,,,,,0.0219698604050542,NONE
чаще,ADV,,advmod,,,,,-0.0839763060026255,NONE
становятся,VERB,,conj,,,Plur,,0.0397722664873951,NONE
жертвами,NOUN,,obl,Ins,Fem,Plur,Anim,0.1521416693341732,NONE
",",PUNCT,,punct,,,,,0.3389007845976488,NONE
чем,SCONJ,,mark,,,,,0.0168906466771194,NONE
преступниками,NOUN,,advcl,Ins,Masc,Plur,Anim,0.0503038143955965,NONE
и,CCONJ,,cc,,,,,0.0133455272157934,NONE
насильниками,NOUN,,conj,Ins,Masc,Plur,Anim,0.1710332464218044,NONE
.,PUNCT,,punct,,,,,-0.0379018511300578,NONE
Ваша,DET,,det,Nom,Fem,Sing,,-0.0430031523285396,NONE
жизнь,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1622392292024952,NONE
в,ADP,,case,,,,,0.0611805913275014,NONE
Интернете,PROPN,,nmod,Loc,Masc,Sing,Inan,0.05189186971924,NONE
и,CCONJ,,cc,,,,,0.0085663044620757,NONE
реальная,ADJ,,amod,Nom,Fem,Sing,,0.0465089239466579,NONE
жизнь,NOUN,,conj,Nom,Fem,Sing,Inan,-0.052735133558381,NONE
сливаются,VERB,,root,,,Plur,,0.0287045649523037,NONE
в,ADP,,case,,,,,0.0120489910494426,NONE
одно,NUM,,nummod,Acc,Neut,,,0.0456093352702266,NONE
целое,NOUN,,obl,Acc,Neut,Sing,Inan,0.0676035915810352,NONE
",",PUNCT,,punct,,,,,0.1005541980447552,NONE
и,CCONJ,,cc,,,,,0.1506670335484922,NONE
вам,PRON,,iobj,Dat,,Plur,,0.0632735838404791,NONE
нужна,ADJ,,conj,,Fem,Sing,,-0.1379212160593211,NONE
защита,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.030249853834455,NONE
",",PUNCT,,punct,,,,,0.2461086579070938,NONE
которая,PRON,,nsubj,Nom,,,,-0.109029893817299,NONE
не,PART,,advmod,,,,,0.0278164125096426,NONE
позволит,VERB,,acl:relcl,,,Sing,,-0.0364151822942954,NONE
вирусам,NOUN,,iobj,Dat,Masc,Plur,Inan,0.058643689934456,NONE
",",PUNCT,,punct,,,,,0.1148399646636818,NONE
краже,NOUN,,conj,Dat,Fem,Sing,Inan,0.0279471190907747,NONE
личных,ADJ,,amod,Gen,,Plur,,0.0698308715758554,NONE
данных,NOUN,,nmod,Gen,,Plur,Inan,0.0055362796025735,NONE
и,CCONJ,,cc,,,,,-0.0235762158498049,NONE
другим,ADJ,,amod,Dat,,Plur,,0.0208664702859442,NONE
цифровым,ADJ,,amod,Dat,,Plur,,0.0584187689520571,NONE
угрозам,NOUN,,conj,Dat,Fem,Plur,Inan,0.0279934615932386,NONE
стать,VERB,,xcomp,,,,,-0.0245733100296965,NONE
головной,ADJ,,amod,Ins,Fem,Sing,,0.1003561989628614,NONE
болью,NOUN,,obl,Ins,Fem,Sing,Inan,0.1108803727955241,NONE
в,ADP,,case,,,,,0.1625108941162401,NONE
реальной,ADJ,,amod,Loc,Fem,Sing,,0.0907859574421749,NONE
жизни,NOUN,,nmod,Loc,Fem,Sing,Inan,-0.0320030807648343,NONE
.,PUNCT,,punct,,,,,-0.788036853282835,NONE
Показатели,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0627861726045625,NONE
коронавируса,NOUN,,nmod,Gen,Masc,Sing,Inan,0.1287532783513109,NONE
имеют,VERB,,root,,,Plur,,-0.096746335591069,NONE
тенденцию,NOUN,,obj,Acc,Fem,Sing,Inan,0.0434238973681008,NONE
к,ADP,,case,,,,,-0.0328779880228126,NONE
снижению,NOUN,,nmod,Dat,Neut,Sing,Inan,0.0971181867713032,NONE
с,ADP,,mark,,,,,0.0985928625059042,NONE
тех,DET,,fixed,Gen,,Plur,,-0.0110935828121591,NONE
пор,NOUN,,fixed,Gen,Fem,Plur,Inan,0.0313450591097069,NONE
",",PUNCT,,punct,,,,,-0.1512079246790208,NONE
как,SCONJ,,fixed,,,,,0.2582901565713934,NONE
правительство,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.1662573766359996,NONE
начало,VERB,,acl,,Neut,Sing,,0.1238433708360815,NONE
массовую,ADJ,,amod,Acc,Fem,Sing,,0.2955861682912037,NONE
кампанию,NOUN,,obj,Acc,Fem,Sing,Inan,0.0160019080206382,NONE
по,ADP,,case,,,,,-0.0299815148196116,NONE
вакцинации,NOUN,,nmod,Dat,Fem,Sing,Inan,0.0814725541897254,NONE
.,PUNCT,,punct,,,,,0.6260920057157274,NONE
Но,CCONJ,,cc,,,,,0.5019247575352489,NONE
Круз,PROPN,,nsubj,Nom,Masc,Sing,Anim,-0.0268107252307373,PER
сказал,VERB,,root,,Masc,Sing,,-0.0631833151336617,NONE
",",PUNCT,,punct,,,,,0.1462277435928665,NONE
что,SCONJ,,mark,,,,,-0.1882578889533564,NONE
Пелоси,PROPN,,nsubj:pass,Nom,Fem,Sing,Anim,0.050207130529845,PER
",",PUNCT,,punct,,,,,0.0934401333649981,NONE
которая,PRON,,nsubj,Nom,,,,0.430965323402727,NONE
выступила,VERB,,acl:relcl,,Fem,Sing,,0.0901428846428035,NONE
на,ADP,,case,,,,,-0.0967164274579369,NONE
Face,PROPN,,flat:foreign,,,,,0.1880718260136606,ORG
the,X,,flat:foreign,,,,,0.0237355118671276,ORG
Nation,PROPN,,flat:foreign,,,,,0.1113282892708788,ORG
раньше,ADV,,advmod,,,,,0.0252738492184775,NONE
сенатора,NOUN,,obl,Gen,Masc,Sing,Anim,0.1566847699625257,NONE
",",PUNCT,,punct,,,,,0.1834430136668561,NONE
"""",PUNCT,,punct,,,,,0.0852863122243905,NONE
"""",PUNCT,,punct,,,,,0.0901963652767384,NONE
не,PART,,advmod,,,,,0.0448192359712722,NONE
сосредоточена,VERB,,ccomp,,Fem,Sing,,0.0393704096724924,NONE
ни,PART,,advmod,,,,,0.025911431776915,NONE
на,ADP,,case,,,,,-0.204036958053703,NONE
одном,NUM,,obl,Loc,Masc,,,-0.395538859666542,NONE
из,ADP,,case,,,,,-0.1364710369890592,NONE
них,PRON,,nmod,Gen,,Plur,,0.0498600638950556,NONE
"""",PUNCT,,punct,,,,,0.0539824470441792,NONE
"""",PUNCT,,punct,,,,,0.0929737274985351,NONE
.,PUNCT,,punct,,,,,-0.1193677692614038,NONE
"""",PUNCT,,root,,,,,-0.2327741631556339,NONE
В,ADP,,case,,,,,0.0724541491020822,NONE
1977,ADJ,,amod,,,,,-0.0764461733604797,NONE
году,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0404122517374838,NONE
Лайдон,PROPN,,nsubj,Nom,Masc,Sing,Anim,-0.0438774535264628,PER
и,CCONJ,,cc,,,,,-0.0221759715427447,NONE
The,PROPN,,flat:foreign,,,,,-0.0416206093912856,ORG
Sex,PROPN,,flat:foreign,,,,,0.0248770240345285,ORG
Pistols,PROPN,,flat:foreign,,,,,-0.0087972496343949,ORG
лихо,ADV,,advmod,,,,,0.0021957275352029,NONE
предупредили,VERB,,root,,,Plur,,0.0281984808476863,NONE
",",PUNCT,,punct,,,,,-0.0818985846292472,NONE
что,SCONJ,,mark,,,,,-0.2993821029943052,NONE
"""",PUNCT,,punct,,,,,0.0960975677095864,NONE
"""",PUNCT,,punct,,,,,0.0958218727392827,NONE
в,ADP,,case,,,,,0.0240514418305505,NONE
мечтах,NOUN,,obl,Loc,Fem,Plur,Inan,0.0872343526040476,NONE
Англии,PROPN,,nmod,Gen,Fem,Sing,Inan,0.033462650448933,LOC
у,ADP,,case,,,,,-0.0467182620794936,NONE
вас,PRON,,obl,Gen,,Plur,,0.1539015009676675,NONE
нет,VERB,,ccomp,,,Sing,,-0.0041633034825287,NONE
будущего,NOUN,,nsubj,Gen,Neut,Sing,Inan,0.0163847543911742,NONE
.,PUNCT,,punct,,,,,-0.0637659433727271,NONE
"""",PUNCT,,punct,,,,,0.046289654294941,NONE
"""",PUNCT,,root,,,,,0.0408164964456455,NONE
"""",PUNCT,,punct,,,,,0.8621256158516001,NONE
В,ADP,,case,,,,,-0.1608386053237017,NONE
июне,NOUN,,obl,Loc,Masc,Sing,Inan,0.0299810411597709,NONE
новостное,ADJ,,amod,Nom,Neut,Sing,,-0.0193122145841336,NONE
агентство,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.159859482511983,NONE
Reuters,PROPN,,flat:foreign,,,,,-0.0059627929026632,ORG
вместе,ADV,,advmod,,,,,-0.1008458148273374,NONE
с,ADP,,case,,,,,-0.0440034711984881,NONE
другими,ADJ,,amod,Ins,,Plur,,0.0288707068220531,NONE
источниками,NOUN,,obl,Ins,Masc,Plur,Inan,-0.010207748388656,NONE
сообщило,VERB,,root,,Neut,Sing,,-0.2082431287827609,NONE
",",PUNCT,,punct,,,,,0.1518770577891044,NONE
что,SCONJ,,mark,,,,,0.0263730059254428,NONE
вести,VERB,,csubj,,,,,-0.0083673632862873,NONE
расследование,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0067450917168344,NONE
по,ADP,,case,,,,,-0.0700943284494998,NONE
четырем,NUM,,nummod,Dat,,,,0.0674756291791769,NONE
крупнейшим,ADJ,,amod,Gen,,Plur,,0.0918462775701044,NONE
компаниям,NOUN,,nmod,Dat,Fem,Plur,Inan,0.0352844464087362,NONE
будет,VERB,,ccomp,,,Sing,,-0.1032763037972033,NONE
два,NUM,,nummod:gov,Nom,Neut,,,-0.1303089557538218,NONE
федеральных,ADJ,,amod,Gen,,Plur,,0.042574807264389,NONE
ведомства,NOUN,,nsubj,Gen,Neut,Sing,Inan,0.0509118630805655,NONE
:,PUNCT,,punct,,,,,-0.0570790324089251,NONE
Министерство,PROPN,,nsubj,Nom,Neut,Sing,Inan,0.0931504381379752,ORG
юстиции,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0454900745634604,ORG
США,PROPN,,nmod,Gen,,Plur,Inan,0.0651467827610976,LOC
будет,AUX,,aux,,,Sing,,0.133874511883861,NONE
вести,VERB,,parataxis,,,,,0.0580850101117688,NONE
расследование,NOUN,,obj,Acc,Neut,Sing,Inan,0.1010396967150534,NONE
Google,PROPN,,nmod,Gen,Masc,Sing,Inan,-0.0416492982025124,ORG
и,CCONJ,,cc,,,,,0.1006507187366295,NONE
Apple,PROPN,,conj,,,,,-0.1273597677851977,ORG
",",PUNCT,,punct,,,,,0.1758257475337963,NONE
а,CCONJ,,cc,,,,,-0.0022953396128118,NONE
Федеральная,ADJ,,amod,Nom,Fem,Sing,,0.1035700534711335,ORG
торговая,ADJ,,amod,Nom,Fem,Sing,,-0.0095102053300736,ORG
комиссия,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0352907103321174,ORG
возьмется,VERB,,conj,,,Sing,,0.0509943548228125,NONE
за,ADP,,case,,,,,-0.1096541095838821,NONE
Facebook,PROPN,,obl,Acc,Masc,Sing,Inan,-0.1620342056057416,ORG
и,CCONJ,,cc,,,,,-0.1450452290244271,NONE
Amazon,PROPN,,flat:foreign,,,,,0.0252259211182936,ORG
.,PUNCT,,punct,,,,,0.036508383021475,NONE
Получив,VERB,,advcl,,,,,0.918192157946809,NONE
известие,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0367197886212516,NONE
от,ADP,,case,,,,,-0.0895671501559668,NONE
других,ADJ,,amod,Gen,,Plur,,-0.1014589740792841,NONE
команд,NOUN,,nmod,Gen,Fem,Plur,Inan,-0.0663961302367378,NONE
",",PUNCT,,punct,,,,,0.0448316011428436,NONE
что,SCONJ,,mark,,,,,-0.0634599703961638,NONE
боковые,ADJ,,amod,Nom,,Plur,,0.0507740386685126,NONE
скамейки,NOUN,,nsubj,Nom,Fem,Plur,Inan,0.0042327548802305,NONE
на,ADP,,case,,,,,0.0088126570939519,NONE
"""",PUNCT,,punct,,,,,0.0422582474351045,NONE
"""",PUNCT,,punct,,,,,0.0229938437086559,NONE
ФедЭкс,PROPN,,nmod,,,,,0.0668163997184418,ORG
Филд,PROPN,,appos,,,,,0.0155642696726494,ORG
"""",PUNCT,,punct,,,,,0.0601830514797701,NONE
"""",PUNCT,,punct,,,,,0.0411696231049104,NONE
очень,ADV,,advmod,,,,,-0.015506115475439,NONE
нуждаются,VERB,,acl,,,Plur,,-0.0185619880505987,NONE
в,ADP,,case,,,,,0.0214841896282603,NONE
обновлении,NOUN,,obl,Loc,Neut,Sing,Inan,0.0197777459725248,NONE
",",PUNCT,,punct,,,,,0.0837538799548823,NONE
"""",PUNCT,,punct,,,,,0.0663449467595044,NONE
"""",PUNCT,,punct,,,,,0.0226801329825975,NONE
Ковбойз,PROPN,,nsubj,,,,,0.0163668076219844,ORG
"""",PUNCT,,punct,,,,,-0.0408402830343544,NONE
"""",PUNCT,,punct,,,,,-0.0381148564140362,NONE
привезли,VERB,,root,,,Plur,,0.0321937336875954,NONE
свои,DET,,det,Acc,,Plur,,0.004836322683384,NONE
собственные,ADJ,,obj,Acc,,Plur,Inan,0.0250496084253406,NONE
для,ADP,,case,,,,,0.0005407559515138,NONE
этой,DET,,det,Gen,Fem,Sing,,-0.0006160616393766,NONE
игры,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0159200962471514,NONE
.,PUNCT,,punct,,,,,-0.0454064916713855,NONE
"""",PUNCT,,root,,,,,0.1971482276849242,NONE
В,ADP,,case,,,,,0.4318215383360101,NONE
своем,DET,,det,Loc,Neut,Sing,,-0.1174179272013799,NONE
ежемесячном,ADJ,,amod,Loc,Neut,Sing,,0.4574750180762533,NONE
радиообращения,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0468685167440863,NONE
Манн,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0376898134495083,PER
Ки,PROPN,,flat:name,Nom,Masc,Sing,Anim,-0.1008826917452972,PER
Баат,PROPN,,flat:name,Nom,Masc,Sing,Anim,-0.0234584275764407,PER
премьер-министр,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.1713382778317669,NONE
Моди,PROPN,,appos,Nom,Masc,Sing,Anim,0.0213918312025396,PER
сказал,VERB,,root,,Masc,Sing,,0.246359039127799,NONE
:,PUNCT,,punct,,,,,0.1284568015487011,NONE
«Пакистан,PROPN,,nsubj,Nom,Masc,Sing,Inan,0.1258869850925155,LOC
предпринял,VERB,,parataxis,,Masc,Sing,,-0.0741926720217063,NONE
эту,DET,,det,Acc,Fem,Sing,,0.1450100689398264,NONE
авантюру,NOUN,,obj,Acc,Fem,Sing,Inan,0.0148377846066347,NONE
со,ADP,,case,,,,,-0.0625606266985675,NONE
зловещими,ADJ,,amod,Ins,,Plur,,0.0473163228400153,NONE
планами,NOUN,,nmod,Ins,Masc,Plur,Inan,-0.0220290955490543,NONE
захватить,VERB,,obl,,,,,0.1338039707174956,NONE
землю,NOUN,,obj,Acc,Fem,Sing,Inan,-0.1056237268658008,NONE
Индии,PROPN,,nmod,Gen,Fem,Sing,Inan,0.1354037867962416,LOC
и,CCONJ,,cc,,,,,-0.1964451057327131,NONE
отвлечь,VERB,,conj,,,,,0.0511924791555585,NONE
ее,DET,,det,,,,,0.1690969964709742,NONE
текущие,ADJ,,amod,Acc,,Plur,Inan,0.084602626474689,NONE
внутренние,ADJ,,amod,Acc,,Plur,Inan,0.0589800335325243,NONE
конфликты»,NOUN,,obj,Acc,Masc,Sing,Inan,-0.0541420220804326,NONE
.,PUNCT,,punct,,,,,0.3183199935184826,NONE
Это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.054710231784523,NONE
было,AUX,,cop,,Neut,Sing,,-0.2077542774618833,NONE
применением,NOUN,,root,Ins,Neut,Sing,Inan,0.0164585972212324,NONE
силы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1069398200677715,NONE
по,ADP,,case,,,,,-0.0666031289584822,NONE
отношению,NOUN,,fixed,Dat,Neut,Sing,Inan,0.0510993195448503,NONE
ко,ADP,,fixed,,,,,-0.1663489779157206,NONE
мне,PRON,,nmod,Dat,,Sing,,-0.1645626801338655,NONE
",",PUNCT,,punct,,,,,0.0539008802928808,NONE
к,ADP,,case,,,,,0.2231829848287455,NONE
женщине,NOUN,,conj,Dat,Fem,Sing,Anim,0.5672759832564591,NONE
",",PUNCT,,punct,,,,,0.0175539070209057,NONE
которая,PRON,,nsubj,Nom,,,,0.4045629167456262,NONE
не,PART,,advmod,,,,,0.2209611296457669,NONE
даст,VERB,,acl:relcl,,,Sing,,-0.0167373019460443,NONE
отпор,NOUN,,obj,Acc,Masc,Sing,Inan,-0.1989139115489254,NONE
и,CCONJ,,cc,,,,,0.0408467658022401,NONE
просто,PART,,advmod,,,,,0.1643943914593185,NONE
пытается,VERB,,conj,,,Sing,,0.1781569041465446,NONE
делать,VERB,,xcomp,,,,,0.1118812147048729,NONE
свою,DET,,det,Acc,Fem,Sing,,-0.0861473774521951,NONE
работу,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0126780199119577,NONE
.,PUNCT,,punct,,,,,-0.1564729382654517,NONE
Мы,PRON,,nsubj,Nom,,Plur,,-0.0735234459222574,NONE
",",PUNCT,,punct,,,,,0.004163288616867,NONE
наверное,ADV,,parataxis,,,,,0.0735659573110522,NONE
",",PUNCT,,punct,,,,,0.1387550522318113,NONE
никогда,ADV,,advmod,,,,,0.0975700404983588,NONE
не,PART,,advmod,,,,,-0.0861417594628252,NONE
узнаем,VERB,,root,,,Plur,,0.0596219469315179,NONE
",",PUNCT,,punct,,,,,0.4694255222543667,NONE
или,CCONJ,,cc,,,,,0.3317946993859405,NONE
нет,PART,,conj,,,,,0.3416457303547003,NONE
десятилетиями,NOUN,,obl,Ins,Neut,Plur,Inan,0.2823876954278266,NONE
.,PUNCT,,punct,,,,,-0.3346268035403714,NONE
План,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.0219839687503952,NONE
реструктуризации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.246149981374809,NONE
негативен,ADJ,,root,,Masc,Sing,,0.01759366909355,NONE
для,ADP,,case,,,,,-0.0569278987035897,NONE
кредитного,ADJ,,amod,Gen,Masc,Sing,,0.013754561234832,NONE
рейтинга,NOUN,,obl,Gen,Masc,Sing,Inan,0.0110429919322279,NONE
немецкого,ADJ,,amod,Gen,Masc,Sing,,-0.0371709714698072,NONE
кредитора,NOUN,,nmod,Gen,Masc,Sing,Anim,-0.0241777474228708,NONE
",",PUNCT,,punct,,,,,-0.0137617127696942,NONE
как,SCONJ,,mark,,,,,-0.0167083815834899,NONE
заявили,VERB,,parataxis,,,Plur,,-0.0893569217036133,NONE
в,ADP,,case,,,,,0.1200730182573071,NONE
рейтинговом,ADJ,,amod,Loc,Neut,Sing,,-0.0015735413887124,NONE
агентстве,NOUN,,obl,Loc,Neut,Sing,Inan,-0.0025633354995626,NONE
Moody,PROPN,,flat:foreign,,,,,0.0415235671254022,ORG
',PUNCT,,punct,,,,,0.0648126414104257,ORG
