word,upos,xpos,deprel,case,gender,number,animacy,score,ner
покойного,NOUN,,obj,Acc,Masc,Sing,Anim,0.1455483306172611,NONE
Его,DET,,det,,,,,0.0375922934739775,PER
Святым,ADJ,,amod,Ins,Neut,Sing,,0.1211520669590178,PER
Милосердием,PROPN,,obl,Ins,Neut,Sing,Inan,0.6350747271406275,PER
",",PUNCT,,punct,,,,,0.3740922977120907,NONE
чтобы,SCONJ,,mark,,,,,0.1304820842190668,NONE
приветствовать,VERB,,advcl,,,,,0.0157568989818227,NONE
его,PRON,,obj,Acc,Masc,Sing,,0.0713965983852613,NONE
в,ADP,,case,,,,,-0.0558652523223155,NONE
Его,DET,,det,,,,,0.0913042509847855,NONE
обширном,ADJ,,amod,Loc,Masc,Sing,,0.0347212788397384,NONE
раю,NOUN,,obl,Loc,Masc,Sing,Inan,0.093625883598956,NONE
вместе,ADV,,advmod,,,,,-0.0086881283176593,NONE
с,ADP,,case,,,,,0.0321488818722534,NONE
шухадаами,NOUN,,obl,Ins,Masc,Plur,Anim,0.2591835095241622,NONE
и,CCONJ,,cc,,,,,-0.0996556170728307,NONE
добродетелями,NOUN,,conj,Ins,Masc,Plur,Anim,0.0699677427718826,NONE
.,PUNCT,,punct,,,,,0.3473600300967794,NONE
По,ADP,,case,,,,,0.551977896836803,NONE
ее,DET,,det,,,,,-0.0837187539591946,NONE
словам,NOUN,,parataxis,Dat,Neut,Plur,Inan,0.0428980058243022,NONE
",",PUNCT,,punct,,,,,-0.0054727084065339,NONE
она,PRON,,nsubj,Nom,Fem,Sing,,0.3273923292591237,NONE
боялась,VERB,,root,,Fem,Sing,,0.0945705686927088,NONE
",",PUNCT,,punct,,,,,0.0236678455643809,NONE
что,SCONJ,,mark,,,,,0.3146256113625303,NONE
если,SCONJ,,mark,,,,,0.2953992215131323,NONE
расскажет,VERB,,advcl,,,Sing,,0.1990562345383695,NONE
правду,NOUN,,obj,Acc,Fem,Sing,Inan,0.094302690733933,NONE
",",PUNCT,,punct,,,,,0.3764225802678506,NONE
ее,PRON,,obj,Acc,Fem,Sing,,0.2467481550468111,NONE
накажут,VERB,,ccomp,,,Plur,,0.223531359716479,NONE
.,PUNCT,,punct,,,,,-0.0820045120510099,NONE
Thomas,PROPN,,nsubj:pass,,,,,-0.0431094207775939,NONE
Cook,PROPN,,flat:foreign,,,,,-0.1254901097310072,NONE
-,PUNCT,,punct,,,,,-0.0272203316426326,NONE
старейшая,ADJ,,amod,Nom,Fem,Sing,,0.0608946204835485,NONE
в,ADP,,case,,,,,-0.0141135590870327,NONE
мире,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0436467588332544,NONE
туристическая,ADJ,,amod,Nom,Fem,Sing,,0.0585672140493076,NONE
фирма,NOUN,,parataxis,Nom,Fem,Sing,Inan,0.0837235399212918,NONE
-,PUNCT,,punct,,,,,0.1591416363856064,NONE
была,AUX,,aux:pass,,Fem,Sing,,-0.0141332164215985,NONE
свернута,VERB,,root,,Fem,Sing,,0.0625612661353229,NONE
в,ADP,,case,,,,,0.0023587228074251,NONE
начале,NOUN,,obl,Loc,Neut,Sing,Inan,0.0668576068247071,NONE
этой,DET,,det,Gen,Fem,Sing,,0.1077579294592736,NONE
недели,NOUN,,nmod,Gen,Fem,Sing,Inan,0.508986101807775,NONE
",",PUNCT,,punct,,,,,0.2222971937490709,NONE
что,PRON,,nsubj,Nom,,,,-0.0684853052754415,NONE
привело,VERB,,parataxis,,Neut,Sing,,0.0530454776830351,NONE
к,ADP,,case,,,,,0.1830283630866673,NONE
потере,NOUN,,obl,Dat,Fem,Sing,Inan,0.1113784932909578,NONE
21,NUM,,nummod,,,,,0.071996894266753,NONE
000,NUM,,nummod,,,,,0.0940434712603271,NONE
рабочих,ADJ,,amod,Gen,,Plur,,0.0184708020112553,NONE
мест,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0334531736790579,NONE
по,ADP,,case,,,,,-0.0837514695304895,NONE
всему,DET,,det,Dat,Masc,Sing,,0.0891788140853426,NONE
миру,NOUN,,nmod,Dat,Masc,Sing,Inan,0.0201210897866287,NONE
",",PUNCT,,punct,,,,,-0.021316356056252,NONE
около,ADP,,case,,,,,-0.0142323075823455,NONE
9,NUM,,conj,,,,,0.0043429724928395,NONE
000,NUM,,conj,,,,,0.21681809204375,NONE
из,ADP,,case,,,,,0.153045963994068,NONE
них,PRON,,nmod,Gen,,Plur,,0.0736718059138687,NONE
в,ADP,,case,,,,,0.0355273775025779,NONE
Великобритании,PROPN,,nmod,Loc,Fem,Sing,Inan,0.317265678762623,LOC
.,PUNCT,,punct,,,,,-0.5143984464788213,NONE
Я,PRON,,nsubj,Nom,,Sing,,-0.8473722065800372,NONE
проверю,VERB,,root,,,Sing,,0.0203690598356785,NONE
ваш,DET,,det,Acc,Masc,Sing,Inan,0.0011550073401034,NONE
аккаунт,NOUN,,obj,Acc,Masc,Sing,Inan,0.1718628706455487,NONE
",",PUNCT,,punct,,,,,0.1696159050954605,NONE
пожалуйста,ADV,,parataxis,,,,,-0.119030295380066,NONE
",",PUNCT,,punct,,,,,0.1572779118506659,NONE
в,ADP,,case,,,,,0.0284455285862476,NONE
один,NUM,,nummod,Acc,Masc,,Inan,-0.0783219848830569,NONE
момент,NOUN,,obl,Acc,Masc,Sing,Inan,0.0705078838917367,NONE
.,PUNCT,,punct,,,,,0.3929015751483462,NONE
Горстка,NOUN,,nsubj:pass,Nom,Fem,Sing,Inan,0.0841853468181911,NONE
республиканцев,NOUN,,nmod,Gen,Masc,Plur,Anim,-0.0461807204167914,NONE
как,SCONJ,,cc,,,,,0.03327789934721,NONE
в,ADP,,case,,,,,-0.0346569471875361,NONE
палате,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0655622243975632,NONE
",",PUNCT,,punct,,,,,-0.1415781182364476,NONE
так,ADV,,cc,,,,,-0.2325280929709883,NONE
и,PART,,fixed,,,,,-0.0050949306604163,NONE
в,ADP,,case,,,,,-0.0201601095860949,NONE
сенате,NOUN,,conj,Loc,Masc,Sing,Inan,0.0316210808801718,NONE
также,PART,,advmod,,,,,0.0938632780762757,NONE
была,AUX,,aux:pass,,Fem,Sing,,-0.0237766055696664,NONE
обеспокоена,VERB,,root,,Fem,Sing,,0.2335941492157615,NONE
прецедентом,NOUN,,obl:agent,Ins,Masc,Sing,Inan,-0.0152366025637985,NONE
",",PUNCT,,punct,,,,,0.2163758503697382,NONE
который,PRON,,obj,Acc,Masc,Sing,Inan,0.0783693194300307,NONE
декларация,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0662114694440961,NONE
Трампа,PROPN,,nmod,Gen,Masc,Sing,Anim,-0.0203393818735212,PER
поставит,VERB,,acl:relcl,,,Sing,,0.0152943250300379,NONE
перед,ADP,,case,,,,,0.0515256620161085,NONE
исполнительной,ADJ,,amod,Ins,Fem,Sing,,-0.0451114163870707,NONE
властью,NOUN,,obl,Ins,Fem,Sing,Inan,0.073376274219573,NONE
в,ADP,,case,,,,,0.057088017719598,NONE
будущем,NOUN,,obl,Loc,Neut,Sing,Inan,0.2413101667721369,NONE
.,PUNCT,,punct,,,,,-0.3662515570624042,NONE
Брент,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.1334256370292899,PER
находится,VERB,,root,,,Sing,,0.4815905139217471,NONE
чуть,ADV,,advmod,,,,,-0.2816577607967589,NONE
выше,ADV,,advmod,,,,,-0.0723046699015635,NONE
своего,DET,,det,Gen,Masc,Sing,,0.1194233724104349,NONE
уровня,NOUN,,obl,Gen,Masc,Sing,Inan,0.0440993874682949,NONE
перед,ADP,,case,,,,,0.1633616104621699,NONE
атаками,NOUN,,obl,Ins,Fem,Plur,Inan,0.1292861210261841,NONE
на,ADP,,case,,,,,0.1756017008683543,NONE
объекты,NOUN,,nmod,Acc,Masc,Plur,Inan,0.0392592717753213,NONE
Саудовской,PROPN,,amod,,,,,0.0654237323177047,LOC
Аравии,PROPN,,nmod,Gen,Fem,Sing,Inan,0.1172441224360734,LOC
14,NUM,,nmod,,,,,-0.047899052625165,NONE
сентября,NOUN,,flat,Gen,Masc,Sing,Inan,-0.0311696306005796,NONE
",",PUNCT,,punct,,,,,0.1298029022052395,NONE
которые,PRON,,nsubj,Nom,,,,0.2933325410416674,NONE
первоначально,ADV,,advmod,,,,,0.3357647203449189,NONE
вдвое,ADV,,advmod,,,,,0.0815740703876762,NONE
сократили,VERB,,acl:relcl,,,Plur,,0.1680461363425881,NONE
производство,NOUN,,obj,Acc,Neut,Sing,Inan,0.2328579919555913,NONE
королевства,NOUN,,nmod,Gen,Neut,Sing,Inan,0.298425693895021,NONE
.,PUNCT,,punct,,,,,0.1839083035763636,NONE
«Юнайтед»,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.16033131087507,ORG
стремятся,VERB,,root,,,Plur,,0.0262133059228786,NONE
продлить,VERB,,xcomp,,,,,-0.1017833230154803,NONE
сделку,NOUN,,obj,Acc,Fem,Sing,Inan,0.0037414869391823,NONE
Погбы,PROPN,,nmod,Gen,Fem,Sing,Inan,0.1426203786563472,PER
и,CCONJ,,cc,,,,,-0.1890859326336977,NONE
хотят,VERB,,conj,,,Plur,,-0.0872372390139093,NONE
прояснить,VERB,,xcomp,,,,,0.0953514752914983,NONE
ситуацию,NOUN,,obj,Acc,Fem,Sing,Inan,-0.087718259116757,NONE
до,ADP,,case,,,,,-0.2144709444674181,NONE
следующего,ADJ,,amod,Gen,Masc,Sing,,-0.1348841939132559,NONE
сезона,NOUN,,obl,Gen,Masc,Sing,Inan,0.0806510964420195,NONE
.,PUNCT,,punct,,,,,0.7357531920371915,NONE
24,NUM,,nummod,,,,,-0.1647083327110071,NONE
часа,NOUN,,obl,Gen,Masc,Sing,Inan,-0.0497910002964796,NONE
спустя,ADP,,case,,,,,0.1211656767533525,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.0702677396941776,NONE
нам,PRON,,iobj,Dat,,Plur,,-0.0676802220338496,NONE
ответили,VERB,,root,,,Plur,,0.0647271926676572,NONE
финальным,ADJ,,amod,Ins,Masc,Sing,,0.0303673177351543,NONE
ответом,NOUN,,obl,Ins,Masc,Sing,Inan,0.0700656890117179,NONE
«No,PUNCT,,punct,,,,,0.4703807489518914,NONE
.,PUNCT,,punct,,,,,0.4749715746170836,NONE
И,CCONJ,,cc,,,,,0.561199879567158,NONE
Моррисон,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0397341639022732,PER
не,PART,,advmod,,,,,0.1291552574473893,NONE
должен,ADJ,,root,,Masc,Sing,,0.1075976616670758,NONE
время,NOUN,,obl,Acc,Neut,Sing,Inan,-0.1578604817565677,NONE
от,ADP,,case,,,,,-0.001741185745797,NONE
времени,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0093547231690999,NONE
говорить,VERB,,xcomp,,,,,-0.0914863762098184,NONE
президенту,NOUN,,iobj,Dat,Masc,Sing,Anim,0.1275179361451321,NONE
"""",PUNCT,,punct,,,,,0.1401278199169204,NONE
"""",PUNCT,,punct,,,,,-0.0590997418101439,NONE
поддельные,ADJ,,amod,Nom,,Plur,,0.1616938126520478,NONE
новости,NOUN,,obl,Nom,Fem,Plur,Inan,0.2290450693448171,NONE
"""",PUNCT,,punct,,,,,0.126278852114042,NONE
"""",PUNCT,,punct,,,,,-0.0311909520860275,NONE
.,PUNCT,,punct,,,,,0.2749081968385291,NONE
"""",PUNCT,,root,,,,,0.2135676779257629,NONE
Я,PRON,,nsubj,Nom,,Sing,,0.431161733936431,NONE
чувствую,VERB,,root,,,Sing,,0.2789345422951838,NONE
",",PUNCT,,punct,,,,,0.4109098581088408,NONE
что,SCONJ,,mark,,,,,-0.1577453599396217,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.1180232985999839,NONE
не,PART,,advmod,,,,,-0.100533305022897,NONE
подведет,VERB,,ccomp,,,Sing,,0.1153236534071247,NONE
Джо,PROPN,,obj,Acc,Masc,Sing,Anim,-0.0445046273690584,PER
.,PUNCT,,punct,,,,,0.1332875362346089,NONE
Республиканцы,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.3670090644886173,NONE
Сената,PROPN,,nmod,Gen,Masc,Sing,Inan,-0.0247585479733426,ORG
и,CCONJ,,cc,,,,,-0.0838727136340509,NONE
Белый,ADJ,,amod,Nom,Masc,Sing,,0.0178873404274258,LOC
дом,NOUN,,conj,Nom,Masc,Sing,Inan,-0.1011833035013336,LOC
на,ADP,,case,,,,,-0.1076384283180361,NONE
прошлой,ADJ,,amod,Loc,Fem,Sing,,0.2095781633957869,NONE
неделе,NOUN,,obl,Loc,Fem,Sing,Inan,-0.0136122816299131,NONE
провели,VERB,,root,,,Plur,,-0.0776157534581253,NONE
переговоры,NOUN,,obj,Acc,Masc,Plur,Inan,-0.0932011234632658,NONE
об,ADP,,case,,,,,0.0374873990833872,NONE
условиях,NOUN,,nmod,Loc,Neut,Plur,Inan,-0.0650517859213302,NONE
четвертого,ADJ,,amod,Gen,Masc,Sing,,0.0481430220113344,NONE
этапа,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.1517885362839592,NONE
реагирования,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0767003070684822,NONE
на,ADP,,case,,,,,0.0005055299098328,NONE
коронавирус,NOUN,,nmod,Acc,Masc,Sing,Inan,0.0632735784067399,NONE
",",PUNCT,,punct,,,,,0.0981272306722826,NONE
который,PRON,,nsubj,Nom,Masc,Sing,,-0.1002089508097019,NONE
",",PUNCT,,punct,,,,,0.0615361932753479,NONE
как,SCONJ,,mark,,,,,0.0859865884625598,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.056922406353798,NONE
ожидают,VERB,,parataxis,,,Plur,,0.0836664595047083,NONE
",",PUNCT,,punct,,,,,-0.1263546835772939,NONE
обойдется,VERB,,acl:relcl,,,Sing,,0.4090473661053204,NONE
в,ADP,,case,,,,,0.0599220761434384,NONE
1,NUM,,nummod,,,,,0.2062896354559762,NONE
триллион,NOUN,,nummod:gov,Acc,Masc,Sing,Inan,0.0814017478748509,NONE
долларов,NOUN,,obl,Gen,Masc,Plur,Inan,0.0730786408165265,NONE
.,PUNCT,,punct,,,,,-0.3863930164023514,NONE
Менье,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.136699220624555,PER
сказал,VERB,,root,,Masc,Sing,,0.0016347148817264,NONE
",",PUNCT,,punct,,,,,0.0302047522405423,NONE
что,SCONJ,,mark,,,,,0.0033786024196571,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.0163405495342946,NONE
"""",PUNCT,,punct,,,,,0.0428104974768014,NONE
"""",PUNCT,,punct,,,,,0.0325637270034856,NONE
обнадеживает,VERB,,ccomp,,,Sing,,0.0580771675402971,NONE
"""",PUNCT,,punct,,,,,0.0544789787521352,NONE
"""",PUNCT,,punct,,,,,0.0184068771779986,NONE
",",PUNCT,,punct,,,,,0.1357979945782161,NONE
потому,ADV,,mark,,,,,0.0073708143364453,NONE
что,SCONJ,,fixed,,,,,0.0133817171948845,NONE
"""",PUNCT,,punct,,,,,0.0536741998994294,NONE
"""",PUNCT,,punct,,,,,0.0645576316830669,NONE
если,SCONJ,,mark,,,,,0.0080299681644344,NONE
есть,VERB,,advcl,,,Sing,,0.0300475061006874,NONE
серебряная,ADJ,,amod,Nom,Fem,Sing,,0.0411464868667745,NONE
подкладка,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0391102330979124,NONE
нашей,DET,,det,Gen,Fem,Sing,,0.0022157604616224,NONE
пандемии,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0140519297712666,NONE
",",PUNCT,,punct,,,,,0.0343601246617716,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.0199064374777455,NONE
думаю,VERB,,ccomp,,,Sing,,-0.0227105924070552,NONE
",",PUNCT,,punct,,,,,0.0158166501858711,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0017323585350528,NONE
показало,VERB,,ccomp,,Neut,Sing,,0.0256624945028103,NONE
",",PUNCT,,punct,,,,,0.0013265649498023,NONE
что,SCONJ,,mark,,,,,0.010718558378874,NONE
природа,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0078349717058458,NONE
вернется,VERB,,ccomp,,,Sing,,0.0091921778239659,NONE
и,CCONJ,,cc,,,,,-0.001755443856458,NONE
исцелит,VERB,,conj,,,Sing,,0.0103484324349983,NONE
себя,PRON,,obj,Acc,,,,-0.0054962830546602,NONE
",",PUNCT,,punct,,,,,0.0077244597313255,NONE
если,SCONJ,,mark,,,,,0.0027753690528307,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0091371452429223,NONE
просто,PART,,advmod,,,,,-0.0150053292554631,NONE
ослабим,VERB,,advcl,,,Plur,,0.0316573266137798,NONE
это,DET,,det,Acc,Neut,Sing,,-0.0081018072865766,NONE
давление,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0096258251302182,NONE
",",PUNCT,,punct,,,,,0.0029652237865977,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.006303212951715,NONE
человеческое,ADJ,,amod,Nom,Neut,Sing,,0.0459498428285325,NONE
давление,NOUN,,conj,Nom,Neut,Sing,Inan,0.0022774826735762,NONE
и,CCONJ,,cc,,,,,0.010619434329418,NONE
позволим,VERB,,conj,,,Plur,,-0.002843041877158,NONE
этому,PRON,,iobj,Dat,Neut,Sing,Inan,-0.0006168237949021,NONE
случиться,VERB,,xcomp,,,,,-0.005984399325576,NONE
.,PUNCT,,punct,,,,,0.0095827242493102,NONE
Теперь,ADV,,advmod,,,,,0.0229099621819578,NONE
есть,VERB,,root,,,Plur,,0.0246087521528461,NONE
факты,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0144437006646023,NONE
"""",PUNCT,,punct,,,,,0.0279457647264819,NONE
"""",PUNCT,,punct,,,,,0.0233343111531904,NONE
.,PUNCT,,punct,,,,,0.0560132704547742,NONE
"""",PUNCT,,root,,,,,0.316397741610247,NONE
Перейдите,VERB,,root,,,Plur,,-0.0087003521357383,NONE
на,ADP,,case,,,,,-0.3101680959134593,NONE
домашний,ADJ,,amod,Acc,Masc,Sing,Inan,0.2686864331653006,NONE
экран,NOUN,,obl,Acc,Masc,Sing,Inan,0.2529982175090809,NONE
.,PUNCT,,punct,,,,,0.6174299750477966,NONE
Так,ADV,,advmod,,,,,0.1397281268381061,NONE
и,PART,,advmod,,,,,-0.0428074659336978,NONE
произошло,VERB,,root,,Neut,Sing,,-0.0305138898504831,NONE
—,PUNCT,,punct,,,,,-0.1874196813515332,NONE
на,ADP,,case,,,,,-0.0281103053727002,NONE
новостных,ADJ,,amod,Loc,,Plur,,-0.0246406747158098,NONE
сайтах,NOUN,,obl,Loc,Masc,Plur,Inan,0.0315238082436371,NONE
и,CCONJ,,cc,,,,,0.0520391384012131,NONE
в,ADP,,case,,,,,0.0093515165593793,NONE
журналах,NOUN,,conj,Loc,Masc,Plur,Inan,0.026497516989681,NONE
светской,ADJ,,amod,Gen,Fem,Sing,,0.0879282173552826,NONE
хроники,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.023166314335561,NONE
митинг,NOUN,,obj,Acc,Masc,Sing,Inan,0.0370359605477718,NONE
Уэста,PROPN,,nmod,Acc,Masc,Sing,Anim,0.0675031294692005,PER
описали,VERB,,parataxis,,,Plur,,0.6185905195923609,NONE
как,SCONJ,,mark,,,,,0.1077856134942514,NONE
рекламный,ADJ,,amod,Acc,Masc,Sing,Inan,-0.008511966533431,NONE
ход,NOUN,,advcl,Acc,Masc,Sing,Inan,0.0433062926159902,NONE
",",PUNCT,,punct,,,,,0.3400470668553622,NONE
свидетельство,NOUN,,conj,Acc,Neut,Sing,Inan,0.0575527879905083,NONE
психического,ADJ,,amod,Gen,Neut,Sing,,-0.0216003060030081,NONE
нездоровья,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0288197616977974,NONE
или,CCONJ,,cc,,,,,0.11363938370571,NONE
то,PRON,,conj,Acc,Neut,Sing,Inan,-0.160116218860502,NONE
и,CCONJ,,cc,,,,,-0.0269091102233013,NONE
другое,ADJ,,conj,Acc,Neut,Sing,,0.0469971797173678,NONE
вместе,ADV,,advmod,,,,,-0.0156138063783866,NONE
.,PUNCT,,punct,,,,,0.1198705110918311,NONE
“Оставь,VERB,,root,,,Sing,,0.1215679977643393,NONE
меня,PRON,,obj,Acc,,Sing,,0.0476112874088469,NONE
в,ADP,,case,,,,,-0.1097655148659166,NONE
покое”,NOUN,,obl,Loc,Masc,Sing,Inan,0.2272559422529183,NONE
",",PUNCT,,punct,,,,,0.1336538916775222,NONE
-,PUNCT,,punct,,,,,0.3772891974337674,NONE
сообщает,VERB,,parataxis,,,Sing,,-0.1347528121163317,NONE
New,PROPN,,nsubj,,,,,0.3406744384715023,ORG
York,PROPN,,flat:foreign,,,,,0.3873742974635025,ORG
Times,PROPN,,flat:foreign,,,,,0.5997227582734297,ORG
.,PUNCT,,punct,,,,,0.2043018250996052,NONE
Насколько,ADV,,obl,,,,,0.0765046058905342,NONE
комфортно,ADJ,,root,,Neut,Sing,,-0.0004218429997361,NONE
было,AUX,,cop,,Neut,Sing,,0.0245709979355742,NONE
бы,AUX,,aux,,,,,0.1791386753142563,NONE
*,PUNCT,,punct,,,,,-0.0724624718037486,NONE
вам,PRON,,iobj,Dat,,Plur,,0.1337651890295791,NONE
*,PUNCT,,punct,,,,,0.1754033257354675,NONE
",",PUNCT,,punct,,,,,-0.0502534955396292,NONE
если,SCONJ,,mark,,,,,-0.0913098864415151,NONE
бы,AUX,,aux,,,,,-0.1066620372150818,NONE
кто-то,PRON,,nsubj,Nom,,,,-0.0294572500913813,NONE
появился,VERB,,advcl,,Masc,Sing,,-0.6885749834305418,NONE
",",PUNCT,,punct,,,,,-0.1531037163101685,NONE
чтобы,SCONJ,,mark,,,,,-0.1889822784728188,NONE
спросить,VERB,,advcl,,,,,0.0276019310529178,NONE
вас,PRON,,obj,Acc,,Plur,,-0.05727871321135,NONE
",",PUNCT,,punct,,,,,0.0483053459212536,NONE
за,ADP,,case,,,,,-0.0268836815039492,NONE
кого,PRON,,obl,Acc,,,,0.0031296983678099,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.039038299298208,NONE
голосовали,VERB,,ccomp,,,Plur,,0.0346514848398758,NONE
на,ADP,,case,,,,,0.0025155059977989,NONE
прошлых,ADJ,,amod,Loc,,Plur,,0.1235790812494029,NONE
выборах,NOUN,,obl,Loc,Masc,Plur,Inan,0.2579372518082328,NONE
",",PUNCT,,punct,,,,,-0.0200288251172085,NONE
зная,VERB,,advcl,,,,,0.0841564019533968,NONE
",",PUNCT,,punct,,,,,-0.0015792321628014,NONE
что,SCONJ,,mark,,,,,-0.0163481121057833,NONE
если,SCONJ,,mark,,,,,-0.002814505743075,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.1009911620286693,NONE
им,PRON,,iobj,Dat,,Plur,,-0.0131503391030307,NONE
не,PART,,advmod,,,,,0.1489144821853737,NONE
скажете,VERB,,advcl,,,Plur,,0.1343071298624845,NONE
",",PUNCT,,punct,,,,,0.0841462240093121,NONE
ваш,DET,,det,Nom,Masc,Sing,,-0.0625062000151958,NONE
голос,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.0765279085498256,NONE
может,VERB,,ccomp,,,Sing,,0.0583868673780656,NONE
быть,AUX,,aux:pass,,,,,0.054294507633774,NONE
помечен,VERB,,xcomp,,Masc,Sing,,0.0245540970360656,NONE
и,CCONJ,,cc,,,,,-0.0089220068925332,NONE
отброшен,VERB,,conj,,Masc,Sing,,0.0068407274732139,NONE
?,PUNCT,,punct,,,,,-0.2889555207938419,NONE
Не,PART,,advmod,,,,,0.2059373026409666,NONE
впускайте,VERB,,root,,,Plur,,0.0868493301670065,NONE
никого,PRON,,obj,Gen,Masc,Sing,Anim,-0.1257109370384739,NONE
и,CCONJ,,cc,,,,,-0.0907743840412022,NONE
обращайте,VERB,,conj,,,Plur,,-0.0456443412282046,NONE
внимание,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0196624871562101,NONE
на,ADP,,case,,,,,0.0080459899639419,NONE
людей,NOUN,,obl,Acc,Masc,Plur,Anim,-0.1270478019056126,NONE
",",PUNCT,,punct,,,,,0.2626038494945288,NONE
когда,SCONJ,,mark,,,,,-0.0361723572647702,NONE
они,PRON,,nsubj,Nom,,Plur,,0.5920535659132571,NONE
уходят,VERB,,acl:relcl,,,Plur,,0.0235936872206389,NONE
(,PUNCT,,punct,,,,,-0.1966987103765457,NONE
особенно,ADV,,obl,,,,,-0.1126771769625622,NONE
на,ADP,,case,,,,,-0.2374217424297607,NONE
детские,ADJ,,amod,Acc,,Plur,Inan,0.1440742787324746,NONE
руки,NOUN,,parataxis,Acc,Fem,Plur,Inan,-0.0573877536297892,NONE
),PUNCT,,punct,,,,,-0.1880357276246362,NONE
.,PUNCT,,punct,,,,,0.4443119130662948,NONE
Один,NUM,,nsubj,Nom,Masc,,,0.1909899592728775,NONE
из,ADP,,case,,,,,0.2290036403303685,NONE
старших,ADJ,,amod,Gen,,Plur,,0.0140552932389509,NONE
сотрудников,NOUN,,nmod,Gen,Masc,Plur,Anim,-0.0904364505445306,NONE
компании,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0452383167160529,NONE
заявил,VERB,,root,,Masc,Sing,,-0.1194818544819818,NONE
в,ADP,,case,,,,,0.026602762658741,NONE
интервью,NOUN,,obl,Loc,Neut,Sing,Inan,-0.1219933093369759,NONE
",",PUNCT,,punct,,,,,0.1433740222465331,NONE
что,SCONJ,,mark,,,,,0.1439736043184918,NONE
обе,NUM,,nummod:gov,Nom,Fem,,,-0.0311146394072293,NONE
эти,DET,,det,Nom,,Plur,,-0.1601270125402572,NONE
меры,NOUN,,nsubj,Gen,Fem,Sing,Inan,-0.0687545901731895,NONE
–,PUNCT,,punct,,,,,-0.2919029668782749,NONE
лишь,PART,,advmod,,,,,-0.1130184936612647,NONE
часть,NOUN,,ccomp,Nom,Fem,Sing,Inan,-0.0919435010363487,NONE
глобальной,ADJ,,amod,Gen,Fem,Sing,,0.0565266897687764,NONE
кампании,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0071772415310537,NONE
",",PUNCT,,punct,,,,,0.2579263243976988,NONE
направленной,VERB,,acl,Gen,Fem,Sing,,0.0394670028928272,NONE
на,ADP,,case,,,,,0.0914924082636006,NONE
искоренение,NOUN,,obl,Acc,Neut,Sing,Inan,-0.0243946269182208,NONE
злоумышленных,ADJ,,amod,Gen,,Plur,,0.0440167857505233,NONE
политических,ADJ,,amod,Gen,,Plur,,0.0026938212949205,NONE
манипуляций,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0579193312664828,NONE
",",PUNCT,,punct,,,,,0.1269329729202657,NONE
за,ADP,,case,,,,,-0.0871825758466843,NONE
которые,PRON,,obl,Acc,,,,-0.1624366569236047,NONE
Twitter,PROPN,,nsubj,,,,,-0.1597254855660125,ORG
в,ADP,,case,,,,,-0.007509629400294,NONE
прошлом,NOUN,,obl,Loc,Neut,Sing,Inan,0.0122175001323355,NONE
